,author,updated_at,like_count,text,public
2277,@masterip9893,2025-02-19T01:39:22Z,0,Bang dengar dengar Ponsel BB juga mau hadir bang,True
2278,@perlengkapanhajiumroh,2025-02-19T01:39:14Z,0,di bacanya motogas hehe,True
2279,@muthasyakih,2025-02-19T01:36:36Z,0,Damn vidionya stabil depan belakang😪,True
2280,@kapalangnyaah6940,2025-02-19T01:36:25Z,0,keren siii masih ada atau pake audio jack 3.5 🎉,True
2281,@dernew,2025-02-19T01:35:06Z,0,box-nya gadgetin banget wkwkwk,True
2282,@eltamimichannel6692,2025-02-19T01:34:52Z,0,Lah Iklan moto juga,True
2283,@faridaprilian2221,2025-02-19T01:33:52Z,0,hayo kenapa hp diatasnya buat rekam video masih jitter? 30 fps loh itu,True
2284,@LasutFernanda,2025-02-19T01:33:15Z,0,"Keren Gila, Apalagi Ada Warna Merahnya ❤",True
2285,@Kaixke,2025-02-19T01:32:38Z,0,"Itu kenapa resolusi gamenya  di batasi padahal mesinnya gahar, alasannya biar tahan lama karena gak di paksa buat kerja keras hp nya bagus sih kalau emang dibatasi",True
2286,@antoz5590,2025-02-19T01:31:59Z,0,Nak ini hp papa dahulu jangan kualat,True
2287,@utamadputra3499,2025-02-19T01:31:39Z,0,"mungkin karena masih belum di support ama chipsetnya bang, ,ungkin setelah software update dan game update bisa jadi lancar jaya",True
2288,@kireyys,2025-02-19T01:30:51Z,0,08:18 tim 144p bang 😂,True
2289,@arirusdianto2136,2025-02-19T01:30:24Z,0,Motorola ingat mantan anjirr😂😂😂,True
2290,@thalibweh.beatbox,2025-02-19T01:29:50Z,0,Ahirnya beisa ngrasain merek hp yg keren,True
2291,@GasngegameAndroid,2025-02-19T01:29:19Z,0,Gk amoled,True
2292,@indrareza4561,2025-02-19T01:29:03Z,0,Buat nhasih ade sama orang tua cocok nih😁,True
2293,@yusufpandawa1675,2025-02-19T01:28:31Z,0,Kapan Hp Mito & Aldo comeback lagi dg chipset snapdragon? ☺️☺️☺️,True
2294,@ronyd.pradana2546,2025-02-19T01:28:03Z,1,Welcome back Moto,True
2295,@FeeFire-v2i,2025-02-19T01:27:30Z,0,Suka bener sama warna biru 😊,True
2296,@muhamadaris-bf5cj,2025-02-19T01:27:20Z,0,"W pake motorolla G82 5G yg belum resmi di Indonesia jalan 3tahun sangat puas dan gila sih motorolla kualitas nya GK kaleng2...
*Jatoh sudah lebih dari puluhan x tapi tidak ada tanda2 efek jatoh
*Berenang juga pernah 
*Maen geam ML rata kanan 

W do'ain motorolla makin banyak yg di remikan di Indonesia...🎉🎉🎉",True
2297,@funnies.VIDEO21,2025-02-19T01:24:14Z,0,logo motorola nya hampir mirip sama channel ini dari warna segi desain 😂,True
2298,@GamingFrik,2025-02-19T01:23:54Z,0,msh ada dagunya,True
2299,@RobiakbarPGSD,2025-02-19T01:23:20Z,0,seneng dengarnya . semoga NOKIA nyusul,True
2300,@MGN_Diecast,2025-02-19T01:23:15Z,0,Brand jaman kuliah comeback 😅,True
2301,@ecotankl3210,2025-02-19T01:21:03Z,0,ada aplikasi judol nya kahh ???,True
2302,@baristastudio5145,2025-02-19T01:20:14Z,0,Lgsg beli gak pake mikir,True
2303,@baristastudio5145,2025-02-19T01:19:58Z,0,Udah rilis kah?,True
2304,@WaldiKenway,2025-02-19T01:18:42Z,0,Akhirnya muncul hp murah lagi selain hp cinaa 🥹,True
2305,@erlanggaefanda1146,2025-02-19T01:18:37Z,0,bagus juga ya motorola,True
2306,@huaweinova27,2025-02-19T01:16:42Z,0,Seneng lihat brand2 legend kmbali masuk k Indonesia 😁,True
2307,@miraclearmi9492,2025-02-19T01:14:31Z,0,"Hasil record videonya stabil, bagus ini buat second phone 😍",True
2308,@Andyartwork,2025-02-19T01:09:21Z,0,kangen motoo....pas bgt sih buat kyk gw yg bodo amat kamera sama layar. yg ptg satset dan smooth performa oke UI UX mantab software stabil... naisss moto auto ambl ijo mint nya,True
2309,@erlichbachman3206,2025-02-19T01:09:08Z,0,"itu pakai stock android ?

kalau pakai speaker motorola e398 bakal keren banget sih",True
2310,@arbain_mu,2025-02-19T01:07:29Z,0,"Nggak mungkin bersaing dengan Transsion. Bentuk layarnya kuno dengan bezel tebel, resolusi rendah.

Terlepas dari peforma Snapdragon 6s G3 yang lumayan.",True
2311,@irwankurniawan1802,2025-02-19T01:07:08Z,0,"Pernah Pakai.....
yg MOTOE3 POWER.....
yg Tahan Air....Hanya Pas di Pakai Batre Masih 30% langsung Mati....
entah Knapa Gtuh Batre'a.....
dan Hp'a Pun Mati Saat Ada Petir & gaa Bisa di Servis....
Kualitas Bagus Hanya Untuk Batre Ajja Yg Jelek....30% Langsung Mati....",True
2312,@Priyanto28,2025-02-19T01:06:56Z,0,terimakasih informasinya,True
2313,@amankrohman3478,2025-02-19T01:05:35Z,1,Ada iqoo z9x 2 JT an dan antutu tembus 500k,True
2314,@GHOSGame-i8c,2025-02-19T01:04:36Z,0,Sepertinya Motorola sedang memasak,True
2315,@miftahulhaq1221,2025-02-19T01:03:57Z,0,ganteng banget di harga segitu weyyy,True
2316,@HonkStore,2025-02-19T01:03:50Z,0,"Video nya bagus bnget.. Stabil
Software nya mateng",True
2317,@mufidsensei5918,2025-02-19T01:02:30Z,2,"08:18  tim 480p kelihatan kok bang 😅

mungkin tim 240p yg gak kelihatan",True
2318,@new_order_revolusion8891,2025-02-19T01:01:11Z,0,"buset , iklan awalnya Motorola semua 

nonton 3x btw :)",True
2319,@Boongneon,2025-02-19T00:58:52Z,1,Motorala dimana mana😂,True
2320,@saputranurachmad581,2025-02-19T00:57:25Z,0,"Hape pertama: Motorolla C651
Hape impian yg gak kebeli: Motorolla RAZR V3",True
2321,@juardiputra3736,2025-02-19T00:56:24Z,0,"2.5 Mending Infinix donk.. Layar nya masak Masih Tebel gitu sih.. 😅😂
Yg Lain udh Ngasih Lengkung & udh AMOLED.. 🤭",True
2322,@Cadux007,2025-02-19T00:55:55Z,0,Moto termasuk brand favorit saya.❤,True
2323,@MrFahmy26,2025-02-19T00:55:43Z,0,AQUOS SENSE 9 MID RANGE SHARP😎😎👍👍👍,True
2324,@mortenjonathan4090,2025-02-19T00:55:39Z,0,apa cuma gw yang mikir dus nya sama banget kaya logo gadgetin..ha..ha,True
2325,@jarzzofficial,2025-02-19T00:52:41Z,0,adh msih ips,True
2326,@MuhammadRiyan-g6v,2025-02-19T00:52:17Z,0,"Wah mantep nih diharga 2,5 jutaan engga terlalu mahal tapi dapet spek,kualitas yg bagus",True
2327,@KiosMagic507,2025-02-19T00:51:54Z,0,Moto G⁴5 G nya itu Gadgetin 😂,True
2328,@nugapresent,2025-02-19T00:51:39Z,0,Gapeduli HD+ ips pokoknya wajib punya ni hp🙂,True
2329,@YantoHermawan-g6m,2025-02-19T00:50:19Z,0,Saya msh pakai Motorola Moto M sampai sekarang.  Kuat kuat hpnya.. mantap.,True
2330,@Hanz1415,2025-02-19T00:49:27Z,1,Bgus bngt hpnya,True
2331,@AAdanNENG235,2025-02-19T00:48:22Z,0,Cocok buat yg mau beli HP buat lebaran 😊,True
2332,@donnysulistyo,2025-02-19T00:46:55Z,1,langsung 3 hp...yg laennya 1 ajah...wkwkwkk,True
2333,@iyan_sambas,2025-02-19T00:46:18Z,0,"Masih ada bangkai motolora moto c plus, waktu jamannya camera ok",True
2334,@calixtahuaca3049,2025-02-19T00:46:08Z,0,itu bintang iklannya dr tirta ya ini hP?,True
2335,@Hanz-kull,2025-02-19T00:45:51Z,0,Spam iklan motorola jir😂,True
2336,@endraa6668,2025-02-19T00:45:42Z,0,Model Kameranya gk lebay jdi pengen beli,True
2337,@keiji2170,2025-02-19T00:45:15Z,0,Dari lihat finishing hpnya udah jatuh cinta ❤,True
2338,@budiastawa1997,2025-02-19T00:44:57Z,0,Kemarin di cari reviewnya gak ada eh sekarang nongol,True
2339,@ituteguh90,2025-02-19T00:43:52Z,0,Sharp Aquos Sense 8. 2 jutaan layar sudah OLED. sudah 5G,True
2340,@ozuurabyyourside289,2025-02-19T00:41:58Z,0,"Saran hp 3,5 jt an bro oakean konten sama sosmed aja🗿",True
2341,@calixtahuaca3049,2025-02-19T00:41:49Z,0,wah bakalan bikin trencend grup terpicu buat bikin yang lebih murah ni....,True
2342,@haikelmusic,2025-02-19T00:41:22Z,0,Sesuai iklan,True
2343,@septianekarh671,2025-02-19T00:40:49Z,0,Rekomended buat pemberian ke anak :D,True
2344,@BangRiyad,2025-02-19T00:40:42Z,0,Wah stabilnya istimewa .gua Penasaran midrangenya 3-5jtnya moto,True
2345,@riyantoapriyadi9093,2025-02-19T00:39:52Z,0,Minta link toko pembelian nya dong bang? 🙏🏽,True
2346,@enraareza6121,2025-02-19T00:39:00Z,0,Otw nabung dulu pindah brand ke Motorola 😅,True
2347,@RisanIcang-o8x,2025-02-19T00:38:55Z,0,Merk moto gp,True
2348,@yellowbutterfly5804,2025-02-19T00:38:31Z,0,nunggu harga turun baru beli,True
2349,@codename9012,2025-02-19T00:38:00Z,0,bang nda bahas ThinkShield nya?,True
2350,@Hid3yoshi1,2025-02-19T00:36:50Z,1,"Bang saran kalo test game pubgm liatin mentok grafik frame ratenya di apa. Bisa smooth - ultra extreme apa ngga. Karna ketimbang ml, game pubgm sangat mengandalkan fps.",True
2351,@henryrosehen1218,2025-02-19T00:35:28Z,0,"Nama : David
Nama lengkap : David Disini",True
2352,@dedeinterloud,2025-02-19T00:34:39Z,0,"Suka banget sama ui nya, keren.",True
2353,@ayamgaming3,2025-02-19T00:34:28Z,0,Meizu gk mau masuk juga nih?😊,True
2354,@eliramadan1318,2025-02-19T00:32:28Z,0,"Dari Pakum Sampe Motorola ngeluarin Hp lagi,gw masih aja nonton kagak beli2 . bagi hp nya Bang David😂",True
2355,@jeroussalem9019,2025-02-19T00:28:02Z,0,"19:35 ""Berasa punya 2 HP"" 

Coach justin timberlake menyukai ini 😎😂",True
2356,@bayuadisyahputra1374,2025-02-19T00:25:39Z,0,"Emang nonton pake 480p, kenapa? Lu menghina david?? Nnti viral lu kayak sebelah",True
2357,@MemeGenZOfficial,2025-02-19T00:24:29Z,0,di online shop ga ada ya,True
2358,@kimyproject96,2025-02-19T00:24:24Z,0,Kameranya stabil parah gila !,True
2359,@lemonadegelap,2025-02-19T00:24:02Z,0,17:00 nanggung banget padahal kalo sistemnya ngelock stabil di 30fps udah enak playable banget,True
2360,@tedymutakin,2025-02-19T00:23:43Z,0,"kangen sm motorola, walaupun sudah ga dipakai masih ada motorola fire xt, moto g, moto g5s",True
2361,@Maladewi-b6b,2025-02-19T00:22:51Z,0,"Yang bikin kaget,kamera pas ngerekam video nya satabil banget",True
2362,@jinkoplak,2025-02-19T00:22:38Z,0,Support esim?,True
2363,@darkness5684,2025-02-19T00:21:31Z,0,"6:53 akwokaowkaowoa, nyindir sumsang yang ngikut ipong beralasan kepedulian lingkungan, yaa intinya mah masih dapet chargeran dalem boxnya, 20w lagi",True
2364,@Reynaldi_528,2025-02-19T00:20:53Z,0,Blackshark bakal ikutan ga🗿,True
2365,@rnikmah99,2025-02-19T00:20:27Z,0,"gara-gara kemarin liat iklan Motorola terus semalem mimpi Motorola wkwk eh pagi-pagi liat notifikasi ternyata gadgetIn udah bikin review nya, mana selama nonton iklannya Motorola semua😂❤ btw kapan bisa upgrade hp ke Motorola ya, aku sekali liat langsung jatuh cinta banget... tapi belum ada budget mau upgrade HP lamaku ini.",True
2366,@NUCI3L,2025-02-19T00:19:41Z,0,Jir iklan hpnya langsung nongol di Vidio lu bang :v,True
2367,@flirtatiousmeow,2025-02-19T00:19:10Z,0,"inget bgt dulu sepupu kerja di motorola jadi head engineer. tiap motorola ngerilis hp baru, saya selalu dpt gratis :')",True
2368,@fichrieka,2025-02-19T00:18:29Z,0,Front kamera punch hole nfc dan 5g gokil sih,True
2369,@MarkUfie-x9x,2025-02-19T00:17:14Z,0,SEMOGA MOTO EDGE 50 NEO BISA MASUK RESMI DI INDO ....,True
2370,@aditkangedit,2025-02-19T00:16:29Z,0,"MOTO G ADALAH HP PALING CIAMIK .

DULU DPT DR FLASH SALE..YG BENERAS FLASH DPTNYA.....BERSA BANGGA PUNYA NI HP ...KRN JRANG YG PUNYA NI HP KECUALI DPT DR FLASH SALE...BERASA PUNYA HP PREMIUM LEMITED EDITION",True
2371,@ivanmaulana7955,2025-02-19T00:15:06Z,0,"ini Motorola. Andaikan ini NOKIA, pasti jadi killer ampuh di kelasnya.",True
2372,@playergabut4664,2025-02-19T00:15:03Z,0,Ntar ada yang nimbun harga mlejit👀,True
2373,@ahmadmahfud27,2025-02-19T00:14:09Z,0,Burik bang 20 fps.,True
2374,@abdhitariefaldi,2025-02-19T00:13:19Z,0,"Hello Moto ❎❎
Halo David Disini ✅✅",True
2375,@abdulmunif966,2025-02-19T00:13:18Z,0,Mantan....motorola c168....😅😅😅,True
2376,@dj_vleezy,2025-02-19T00:13:05Z,0,"Dari kotak HP nya, gw mikir itu tadi HP Exclusive Gadgetin Edition 🤣🤣

Warna text ama background nya bener bener ""Gadgetin"" banget wkwk",True
2377,@destianirfanworses,2025-02-19T00:12:42Z,0,Bang kalau rusak service dimana?,True
2378,@agungarhan3460,2025-02-19T00:12:38Z,0,Salfok sma AnTuTu kencang hmpir 500rban,True
2379,@AriefSyarifudien,2025-02-19T00:11:51Z,0,"Posisi kamera oke ga banyak gimik daleman mantap, gw mau jual nih Xiaomi redmi note8 sama Infinix note 30",True
2380,@prakusso24,2025-02-19T00:11:14Z,0,"Semoga habis Motorola comeback,nokia juga comeback juga",True
2381,@bisnismanamatir,2025-02-19T00:10:41Z,0,"""Quad pixel"" ga umum banget motorola, istilah zaman dulu tetep dipake 😂",True
2382,@AsepMustofaIkhwanulJamil,2025-02-19T00:10:35Z,0,"Semoga menjadi pendobrak, Pengembalian Snapdragon di range harga segitu...
Bosen tiap lihat release-an baru G99 G100 terus
Auto rame sih, apalagi buat yang oprekers",True
2383,@LinduAji-e1p,2025-02-19T00:10:17Z,0,Razr v3 tak tergantikan,True
2384,@pandathedeveloper6660,2025-02-19T00:10:03Z,0,"wow, jujur suka design belakangnya, benjolan kameranya kayak muncul dari bawah leather nya. sayangnya warnanya terlalu ngejreng bukan selera gw.",True
2385,@Dhamdum98,2025-02-19T00:09:38Z,0,Bakal tenggelam sih 😂,True
2386,@renrinaldi,2025-02-19T00:08:54Z,0,"Bayangin motorola bawa edge 50 neo ke indo dengan harga 4 jutaan aja,  ketar-ketir samsung dkk 🗿",True
2387,@bebenfleksibel3902,2025-02-19T00:08:31Z,0,Nonton 2x dapat iklan motorolanya 3x kek tirta cuman ganti baju iklannya,True
2388,@veedrayuuki,2025-02-19T00:08:28Z,0,"Ini gua suka, karena ga ada iklannya alias stock android kek google pixel",True
2389,@diaaida5401,2025-02-19T00:04:10Z,3,"Akhirnya yg ditunggu muncul jg, kebetulan mau ganti hp dan motorola pun comeback",True
2390,@ydm598,2025-02-19T00:02:17Z,0,Jelas jauh mending Infinix,True
2391,@WahyuHidayat-jl5ct,2025-02-19T00:01:32Z,0,ah kek nya susah ini motorola untuk bisa laku,True
2392,@MasAbym-yq1iz,2025-02-19T00:00:25Z,0,"Mantapp, ada alasan buat pindah dari Samsung",True
2393,@rez1525,2025-02-19T00:00:25Z,0,Gila lansung nyesel beli a16 tau gini beli motorola dah,True
2394,@asuskawasaki8375,2025-02-19T00:00:22Z,0,Selamat datang kembali Motorola. Hape pertama ku Motorola C115 masih ku simpan rapih di lemari hape dari tahun 2005,True
2395,@satriawijiyakusuma3264,2025-02-19T00:00:13Z,0,Penasaran yg midrange nya bang,True
2396,@rizkyadrian1610,2025-02-18T23:59:49Z,0,Hello Moto ... Love U Moto ... 😊,True
2397,@pemburuliar6134,2025-02-18T23:59:44Z,0,Konspirasi 2 iklan motorola semua😅😅😅,True
2398,@tanyamasbur,2025-02-18T23:59:27Z,0,Bisa download di apkmirror bang,True
2399,@apriyadi4326,2025-02-18T23:59:11Z,0,Pesaing nokia zaman dulu ya Motorola salah satunya,True
2400,@robbykhalifah6120,2025-02-18T23:57:49Z,0,Bang david itu bisa di konekin ke head unit mobil ga yahh,True
2401,@ASKuliner,2025-02-18T23:57:33Z,0,Kamera videonya cakep banget,True
2402,@ruangtunggu3,2025-02-18T23:57:33Z,0,Keren bnget sih pengen beli tp dah punya hp 😢😢😢,True
2403,@AsepMustofaIkhwanulJamil,2025-02-18T23:56:30Z,0,Motorola itu udah dibeli Lenovo bukan yaa?,True
2404,@Flopysann,2025-02-18T23:53:58Z,0,Bakal mao coba motorola lagi nih gua,True
2405,@sevtirahayu9608,2025-02-18T23:53:53Z,0,"Pernah pake Motorola Moto E3 , taun 2017  kamera jernih bagus bgt baterai awet dulu pemakaian sampe hampir 5 taunan seneng balik lagi",True
2406,@abukhoiri157,2025-02-18T23:53:21Z,0,"Selain jual hp juga jual kenangan, yes kenangan tentang Motorola",True
2407,@louayysyadie,2025-02-18T23:52:12Z,0,Brand lama udah mulai tampil. Kapan nih Blackberry bangkit kembali,True
2408,@abilari8688,2025-02-18T23:51:35Z,0,Motorola 45 5g=Motorola Fo(u)r Five G,True
2409,@ahmadtaufiqimuhsininit3185,2025-02-18T23:51:05Z,0,kabarnya kode G45 itu dari tahun kemerdekaan kita. 1g45,True
2410,@wardana8848,2025-02-18T23:50:48Z,0,"Lagi cari hape 2 jutaan under 6.5 inch eh keluar motorola G45, tp kog sayang fingerprint nya ngga di display 😢",True
2411,@peekaboo6897,2025-02-18T23:50:44Z,0,Yok bisa yok sony masuk indo lagi😄,True
2412,@Mya_nne,2025-02-18T23:49:54Z,0,Keren tuh yg ijo,True
2413,@Sukasukasaiaa,2025-02-18T23:49:41Z,0,Samsung dong rilis kapan😢,True
2414,@roymusshava465,2025-02-18T23:49:08Z,0,"Andai ada Huawei yg 2-3 jutaan baru, tp Moto bagus jg sih dan ntah knp Hebat"" nya Xiaomi ttp g bkin gue tertarik lebih suka Huawei krn emang udh pegang P30 pro dan puas bgt",True
2415,@gumawo5883,2025-02-18T23:49:02Z,0,"2,5 juta dagu tebal banget, HD+ berasa megang hape jadul🤡",True
2416,@kevinwenas3153,2025-02-18T23:47:55Z,0,ada yg tau belinya dmn?,True
2417,@uzimaru1992,2025-02-18T23:45:56Z,0,"MANTAP BANG.

reviewer lain bilang ""BAGUS BAGUS BAGUS.""

Bang David mah bilang ""Tergantung, hape yang nggak bisa masuk di semua kalangan.""

Kejujuran dalam review ini yang luar biasa. 👍

Karena saya yg nonton pun merasa. ""Ternyata gini aja hapenya.""😅",True
2418,@YuTianzi,2025-02-18T23:45:41Z,0,akhirnya bisa pake UI mirip aosp di indo selain Zenfone sama Pixel,True
2419,@fakichannel9580,2025-02-18T23:45:37Z,0,"sya spec di kamera rekam vidionya mantap sih di kelas 2jutaan ❤❤❤
kyknya bagus untuk ank sekalian ngonten",True
2420,@troublemaker4482,2025-02-18T23:45:20Z,0,Motorola joined the game,True
2421,@Flopysann,2025-02-18T23:45:00Z,0,"Dulu jaman sekolah pindah dari redmi note 4 mido ke motorola g5s plus, rasanya kaya beda sendiri, cuma gua doang yang pake hp motorola",True
2422,@dansan92,2025-02-18T23:44:42Z,0,"Warnanya semua cakep, Navnya keren",True
2423,@mahenpw008,2025-02-18T23:44:40Z,0,"1. Kyknya main game berat kena limit salah satunya karena material yg dipakai kurang maksimal bwt buang panas si hp.
2. Mungkin jg dlm rangka ""tes"" behavior usernya dan cuaca disini, sanggup ga kira2 bakal meletup ngga secara prosesor dan hardware keseluruhan baru dipasarkan *lagi di Indonesia.. CMIIW 🙏",True
2424,@tangadulan,2025-02-18T23:43:59Z,0,Suhu udah kembali😂,True
2425,@miftazulfa,2025-02-18T23:43:16Z,0,"Hello guys, david disini",True
2426,@kharizqholil749,2025-02-18T23:42:43Z,0,ok,True
2427,@Jackd308-b9b,2025-02-18T23:40:47Z,0,Berharap Sony comeback,True
2428,@ngansau4726,2025-02-18T23:40:43Z,0,Laptop nya 😍,True
2429,@TheAfter99,2025-02-18T23:37:15Z,0,Moto g5S masih awet ampe sekarang cuma retak aja😂,True
2430,@budishow,2025-02-18T23:35:37Z,0,video recordingnya stabil banget sumpah ngalahin samsung diharga yang sama.,True
2431,@FHEBYDIGITAL,2025-02-18T23:34:59Z,0,Merek Hp andalan sy tahun 2007,True
2432,@tapakgundul5310,2025-02-18T23:33:38Z,0,Di aplikasi bawaan hp ada iklannya gak bang kayak hp xiaomi.. thnks,True
2433,@Daftarwoww,2025-02-18T23:32:39Z,0,Enak banget ui nya,True
2434,@ynotcabas,2025-02-18T23:32:36Z,0,"Comeback yg bagus si buat Motorola, main di segmen bawah dulu, kalo udah pada oke dan nyaman pasti pada mau seri yg mid dan  flagship lg nanti",True
2435,@Suher_man5505,2025-02-18T23:31:44Z,0,Keren sih ini,True
2436,@Rian_kan,2025-02-18T23:26:56Z,0,"Banh mending test make wuwa, lebih berat",True
2437,@roy7582,2025-02-18T23:26:24Z,0,Motorola HP 'canggih' yg pertama aku lihat😂😂,True
2438,@robbykhalifah6120,2025-02-18T23:26:09Z,0,Di situs motorola udh sold out anjir😂😂,True
2439,@putrapramudita88,2025-02-18T23:26:00Z,0,"Salut sih angkat dokter tirta sbg BA nya, secara dokter tirta related banget sama nih produk, kembali ke publik dgn image baru yg lebih baik",True
2440,@pelajaranhidup9728,2025-02-18T23:25:10Z,0,moto G P,True
2441,@edwinfajar7057,2025-02-18T23:24:06Z,0,Tinggal Nokia ikutan meramaikan pasar lagi,True
2442,@WidaRini-17,2025-02-18T23:23:47Z,1,Salfok sama Dokter Tirta😂😂,True
2443,@panjipersada3919,2025-02-18T23:21:01Z,0,"G 45 cara bacanya mingkin jadi GAS...
tabung gas",True
2444,@fikranfu,2025-02-18T23:20:50Z,0,software-nya clean,True
2445,@milmil5555,2025-02-18T23:20:35Z,0,8:20 tim 480p🤣🤣,True
2446,@Rhama007,2025-02-18T23:20:10Z,286,"00:00 Motorola is BACK!
00:45 Sedikit legenda Motorola
01:20 Desain simpel saja
02:40 Jangan kegocek gambar
04:00 Isi kotaknya
05:50 Aksesoris hitam
07:10 Varian warna lain
08:35 FItur2 di bodinya
10:20 Lokal sekaliii
11:25 UI sederhana
12:20 Display HD
13:30 Snapdragon 6s Gen 3!
14:25 Main MLBB
15:30 Keanehan di Genshin Impact
17:10 Bukti kalau HPnya terlalu santai
17:30 Update 2 tahun saja
18:15 yang special dari Moto G45 5G
19:00 Berasa iPhone MacBook
19:35 Berasa punya 2 HP
22:00 Android lain kecewa
23:10 Hampir lupa
23:50 Fitur niat lain
24:50 Speaker
25:45 Cobain kamera
29:00 Kesimpulan Moto G45 5G

Edit : Ummak, maak maaaak, aku terkenal maaaaaaak",True
2447,@Suku_Ngapak,2025-02-18T23:18:51Z,0,Ada apa ini brand lawas pada masuk lagi ke indo?,True
2448,@ErickCahyanto-j4h,2025-02-18T23:18:29Z,0,"Tinggal nunggu teman sebangku nya Motorola saat masih di SD ""Siemens""  😊",True
2449,@wstv983,2025-02-18T23:18:05Z,0,"beberapa brand mulai ada yg comeback, dan Tinggal nunggu kapan sony bisa comeback ke indonesia 😂",True
2450,@SeanIDN,2025-02-18T23:17:21Z,0,Jujur aja ini hp menyenangkan terlepas dari kekurangannya. Kayanya 720 dan bazzelnya banyak orang yang kurang peduli karena fiturnya lebih menarik. Ya plus minus yang worth sih,True
2451,@surunepade,2025-02-18T23:16:29Z,0,ini kalo toko offline nya di erafone bukan sii,True
2452,@faizalusman6188,2025-02-18T23:15:22Z,0,"Pertama kali punya motorola yaitu motorola model doraemon😂jadi pengen pindah ke moto😂 wes bosen samsul ,harga mahal spek lawak😂ini moto solusinya😂😂😂",True
2453,@reinjin2371,2025-02-18T23:13:59Z,0,"720p ? SKIIPPPP, Kasian mata sih, mending ngorbanin performa dikit atau 5g juga belum sekepake itu😂",True
2454,@GugusDepan-w5v,2025-02-18T23:12:51Z,0,Nunggu Lenovo barangkali akan muncul lagi,True
2455,@XANARIN29,2025-02-18T23:12:35Z,3,Hp bukan untuk game tpi produktif,True
2456,@NandaWam,2025-02-18T23:11:46Z,0,Sugar coatnya sangat kuat disini teman teman,True
2457,@muhammad-2367,2025-02-18T23:11:06Z,0,Motorola adalh bagian lenovo ibm.  Kalau mau yg spec tinggi motorola edge pro,True
2458,@nubiegamer7635,2025-02-18T23:10:36Z,0,"Widget sama warna nya kok lucu & adem sih yg green,,, 😮😮",True
2459,@Kocheng_Belang,2025-02-18T23:09:52Z,0,"hp pertamaku itu motorola, yang paling berkesan itu ringtonenya yg ""hello moto..""",True
2460,@fikrinoviyanfirdaus2588,2025-02-18T23:09:04Z,0,Wow,True
2461,@mukhamadnurrofiq7,2025-02-18T23:09:03Z,0,Videonya stabil banget buat hp 2 jutaan,True
2462,@AnakBungsu01,2025-02-18T23:08:32Z,0,Lagi lagi kamera belakangnya gak ada inovasinya,True
2463,@gilangramadhan-c9d,2025-02-18T23:08:21Z,0,batle karo realme c75,True
2464,@samsulmaarif838,2025-02-18T23:07:02Z,0,"Minat dengan brand ini, cuman speknya masih kurang",True
2465,@barryadam6758,2025-02-18T23:06:50Z,0,"HP motorola pertama saya E398, biasanya motorola itu speaker nya kenceng dan empuk suaranya.",True
2466,@Venom-u5i,2025-02-18T23:06:43Z,0,Bang review poco X7 pro bang,True
2467,@indragunawan6401,2025-02-18T23:06:25Z,0,Nah moto muncul lg di indonesia yeayyyy apkh blackberry bakal ada juga....,True
2468,@ardizea,2025-02-18T23:06:20Z,0,Tau aja bang david nonton pake 480p 😂,True
2469,@NIANGMANGGARAI,2025-02-18T23:05:12Z,0,Akhirnya. Di BHASSS,True
2470,@bimosp1435,2025-02-18T23:05:08Z,0,😮KENAPA GAK ADA WARNA HITAM,True
2471,@gedesusianto,2025-02-18T23:02:02Z,0,"Saya pakai motorola edge 50 Neo 
Sudah hampir setahun.
Motorola memang mantap.",True
2472,@hendriansyahancah9949,2025-02-18T23:01:04Z,0,"android dan oxygen yang dihina2 malah bisa masuk, yang satunya ga masuk2. motorola innovasinya gila2an, kemarin yang bisa gelang sekarang yg layarnya bisa diextend otomatis.",True
2473,@hanzzdreen4100,2025-02-18T23:00:46Z,0,Mode Paid actor,True
2474,@wongxinting7651,2025-02-18T23:00:33Z,0,tinggal nunggu siemens dan sony.biar hp legend saling war.😂😂,True
2475,@hendra-xq1id,2025-02-18T23:00:25Z,0,Videonya kayaknya cantik well😂,True
2476,@namchnl5387,2025-02-18T22:56:03Z,0,waaahhh,True
2477,@Muhammadarifinwibowo,2025-02-18T22:55:54Z,0,"𝕃𝕖𝕒𝕕𝕖𝕣 𝕠𝕗 𝕡𝕙𝕠𝕟𝕖... 
𝕄𝕠𝕥𝕠𝕣𝕠𝕝𝕒 𝕕𝕟𝕘𝕒𝕟 𝕝𝕠𝕘𝕠 𝕟𝕪𝕒 𝕪𝕘 𝕓𝕚𝕜𝕚𝕟 𝕜𝕖𝕝𝕒𝕤 𝕟𝕪 𝕓𝕖𝕣𝕓𝕖𝕕𝕒..",True
2478,@muhammadibnurasyid2838,2025-02-18T22:53:44Z,0,Patut di perhitungkan karena blm amoled,True
2479,@pedalicious8505,2025-02-18T22:53:39Z,0,Moto G45= gas ...ok gas,True
2480,@GunturNusantaraPutra,2025-02-18T22:52:13Z,5,Geloooooo Motorola 🔥,True
2481,@rionohadi1386,2025-02-18T22:51:34Z,0,WARNAYA GAK BANGET😁,True
2482,@agussupriyadi1678,2025-02-18T22:51:28Z,0,"Motorola moto G, ""G"" nya Gadgetin.",True
2483,@blootwoseassy2188,2025-02-18T22:46:09Z,0,"Sepertinya moto mengutamakan kestabilan
Gw percaya kl hp yg sdh dilaunching pasar as dan eropa, semua hal akan dites dulu sbg standarnya",True
