,author,updated_at,like_count,text,public
904,@JOELJonas-d8g,2025-02-12T12:57:04Z,0,"Gak usah ragu main di 🎰 𝗠𝗘𝗚𝗔𝗕𝗘𝗧99 🎰, menang terus dan selalu puas!",True
905,@MaragretShumate,2025-02-12T12:56:48Z,0,"Di 🎰 𝗠𝗘𝗚𝗔𝗕𝗘𝗧99 🎰, tiap kali main selalu puas. Kalian yang belum coba, buruan ya!",True
906,@BayramHale,2025-02-12T12:56:37Z,0,"Hasil kemenangan cepet banget di 🎰 𝗠𝗘𝗚𝗔𝗕𝗘𝗧99 🎰, udah WD beberapa kali dan terus menang. Gak salah pilih situs!",True
907,@AlvinaLemus,2025-02-12T12:55:37Z,0,"Menang besar di 🎰 𝗠𝗘𝗚𝗔𝗕𝗘𝗧99 🎰 itu mudah, langsung coba dan rasakan sensasinya!",True
908,@KandaceBryson,2025-02-12T12:55:35Z,0,Dapet bonus dan kemenangan besar di 🎰 𝗠𝗘𝗚𝗔𝗕𝗘𝗧99 🎰 itu udah biasa. Pasti menang juga kalau coba!,True
909,@TameshaThrasher,2025-02-12T12:55:01Z,0,"Dengan deposit kecil, kamu bisa menang besar di 🎰 𝗠𝗘𝗚𝗔𝗕𝗘𝗧99 🎰. Gak sabar main lagi!",True
910,@palyauma,2025-02-12T12:53:11Z,0,habis nyobain hype 3 feeling makenya enak banget,True
911,@n00bcrazy33,2025-02-12T12:51:35Z,0,Kak kata org axio sering matot apa bener,True
912,@muhammadrifkiferdiansyah8456,2025-02-12T12:48:18Z,0,Sekarang kantoran lebih ke onedrive bang jadi ssd kecil ga terlalu masalah,True
913,@de_idan22,2025-02-12T12:46:33Z,0,"Menarique! Gwe butuh tuh buat gantiin si Realme book Prime, nice value for money esp. yang i5 nya. Moga ada review nya yaa untuk yang i5.

Masalah gak ada MS Office nya nggak apapa sih, karena di laptop sebelumnya juga gak ada, jadi gwe langganan aja MS 365 Copilot buat kerjaan Office :)",True
914,@romikrnwn,2025-02-12T12:45:29Z,0,Bang request bikin konten rakit PC lagi,True
915,@bayurayhan928,2025-02-12T12:44:39Z,1,"harga terjangkau, spek tinggi, tapi jujur masalah kualitas gabisa sebagus macbook yang bisa sampe 10 tahun baru rusak dan turun performanya (tergantung pemakaian juga). Range rata"" laptop kek gini paling 4-5 tahun udah berkurang performanya.",True
916,@fekkkk7324,2025-02-12T12:41:05Z,0,menunggu redmi note 14 pro plus 5g  di upload.,True
917,@hansparson2583,2025-02-12T12:39:56Z,0,Coba Type C nya ThunderBold.. nikmat banget,True
918,@akbarmaulana-xj4mx,2025-02-12T12:34:20Z,0,Rekomen laptop 9-10 buat kuliah prodi geografi,True
919,@aliandikachannel7311,2025-02-12T12:33:57Z,0,😭,True
920,@DikyAbuHusain,2025-02-12T12:31:14Z,0,"Saya pake lenovo v14 layar tn tp ram bisa diupgrade, ada slot hdd sata tambahan... ga bs move on ke laptop yg g pny slot hdd tambahan😅",True
921,@beciorbrooklyn3597,2025-02-12T12:31:01Z,0,19:50,True
922,@hudi1209,2025-02-12T12:30:35Z,0,"Bang, sekali-kali review earphone IEM dong. TWS sama speaker bluetooth kan udah, IEM sama speaker biasa belom.",True
923,@deandra7023,2025-02-12T12:28:14Z,2,"ngab review tws lgi dung, lagi nyari' nih soalnya 👀",True
924,@KuruKuruKururing-u8x,2025-02-12T12:28:12Z,0,"kalau saya pribadi beli laptop ini, kurangnya cuma 1,storage kecil banget, buat jaman sekarang laptop 256 super duper kecil. 512 saja saya nambah.untuk ram 24 dgn storage 256 itu jomplang banget. ram segede itu di kasih storage terbatas? buat apa coba ram gede jadi sia2. 
bener kata bang david, mending 16/512 lbh berguna",True
925,@duludin9356,2025-02-12T12:26:05Z,0,20:05 ooohhhh moment,True
926,@halcastic,2025-02-12T12:25:05Z,24,"Harga segitu, hands down buat axioo. berat dibawah 1kg pun agak susah kalau nambah ssd sata. harga ssd nvme juga sekarang udah engga mahal (banyak pilihan brand ssd), upgrade 512gb cukup rasanya kalau cuman buat sekolah ringan & kerja",True
927,@yoelgmsimatupangtogatorop9803,2025-02-12T12:23:09Z,0,Tecno megabook kenapa ngk di bahas bg 🥺,True
928,@Malarhm,2025-02-12T12:23:06Z,0,"Maaf oot, kira² kalo yang under 6jt yang bagus merk apa ya",True
929,@bobyjhow,2025-02-12T12:22:05Z,0,mantap bang buat jalanin docker dengan banyak container dan image cokiss banget ram 24 gb.... 😘,True
930,@ryanhidayat3625,2025-02-12T12:21:07Z,1,Bang riviuw s25 😇,True
931,@josepkurniawan1945,2025-02-12T12:20:59Z,0,"Bang David: nih layarnya kalo touchscreen, bubar sih... Bubar Axioo:)",True
932,@RahmatShinigami,2025-02-12T12:18:50Z,0,Saya penguna axioo hype5 main game rts dan edit adobe prime tipis2 Alhamdulillah aman. Jujur aja puas banget dengan harganya,True
933,@HonjeTech,2025-02-12T12:18:40Z,0,Manis di awal,True
934,@hastinsihombing,2025-02-12T12:17:57Z,0,Kalo keyboardnya ada trackpoint merah lsg mahal itu berasa thinkpad,True
935,@raijrj,2025-02-12T12:13:12Z,0,mantap sih buat dipertimbangkan sebagai pilihan .,True
936,@OrlandoOrlis-hg9ws,2025-02-12T12:12:49Z,0,"David , tlg review SHARP R9 pro,...trims",True
937,@triptrop,2025-02-12T12:12:19Z,0,"Bang....
Review laptop untuk streaming",True
938,@swandiyasa6956,2025-02-12T12:12:17Z,0,Tumben jarang upload video bang?,True
939,@norhadi6024,2025-02-12T12:06:20Z,0,5:32 ka Gita 🥶🥶🥶,True
940,@ALIFNET-ID,2025-02-12T12:06:09Z,2,tim nonton doang ikut absen 🎉,True
941,@user-hn9ux3fk3i,2025-02-12T12:03:05Z,0,bagus👍👍👍👍👍,True
942,@Fanzdd,2025-02-12T12:00:47Z,0,mending axio hype r3 atau workplus r5?,True
943,@LordSukma,2025-02-12T11:59:11Z,0,"loh beneran?
8jt juga oke sih masih",True
944,@RenAmamura,2025-02-12T11:58:49Z,0,"Bermain bersama sahabat di 𝐆𝐀𝐑𝐔𝐃𝐀138 semakin seru, semakin banyak rezeki! 😆 😂",True
945,@dualima873,2025-02-12T11:58:29Z,1,"Kaloa RAM 24 GB itu keinget temen kantor, bang. Jadi dia sukanya buka banyak banget tab di browser dan aplikasi lain. RAM 16 GB masih sangat kurang. Sekarang pake laptop 32 GB udah mendingan. Gitu. 
Jadinya spek 24 GB sudah sesuai kok buat laptop kantoran 👍👍",True
946,@DARKSEID-xz3vm,2025-02-12T11:56:05Z,0,Coba review razer edge dong!,True
947,@Cynthia_48,2025-02-12T11:55:51Z,0,Pengen beli axioo mau dapetin PC JKT48 😁,True
948,@AIynyx,2025-02-12T11:53:19Z,0,Buat maen dota kuat Ga ?,True
949,@rosiellyRosieSilly,2025-02-12T11:52:54Z,0,"jadi, klo 7jt mending ini atau advan workplus",True
950,@blank0728,2025-02-12T11:50:51Z,0,"Mas, coba review laptop colorful",True
951,@fellixaditya4514,2025-02-12T11:49:49Z,0,Buat pes 2020/21/22 masih kuat ga sih nih laptop?,True
952,@m.zakirsakir7722,2025-02-12T11:48:14Z,0,Bang review tws seperti tahun lalu bang,True
953,@dikidsaputra2536,2025-02-12T11:47:41Z,25,"Ini udah mantep sih, brand teknologi lokal semakin bersaing, keren",True
954,@dennysantoso8707,2025-02-12T11:45:54Z,0,"si bang david ""LUCU""
layar oled sama ram gede ga akan ngaruh ke performa kalo processor y msh i3 U series tanpa gpu pula 
GW SARANIN JANGAN BELI NI BRNG SELAIN KEGUNAAN UNTUK OFFICE ae MS_OFFICE 
KALO MAU CARI YG PERFORMA BSA NENDANG DIKIT CARI NON ""U"" SERIES BUAT INTEL",True
955,@Setsuna187,2025-02-12T11:45:47Z,0,"Ya harga segitu apalagi ram tanam kalo dikasih 24GB uda mantep lah, toh SSD selama bisa removeable kan bisa upgrade sendiri.. 😑",True
956,@XiaomiBudhicell,2025-02-12T11:41:12Z,0,Mantap,True
957,@pakvincenttt,2025-02-12T11:40:10Z,0,dia yg lempar lempar gua yg ngeri,True
958,@aditramadhan6457,2025-02-12T11:38:39Z,2,"laptop lokal terkhusus axioo R3 ini jadi rekomendasi ga untuk editing dan perkuliahan, ya saya pribadi sih berharap bisa awet. mohon jawabannya 😭",True
959,@filmlebongnge,2025-02-12T11:37:01Z,0,"dari tahun 2006 saya selalu beli laptop axioo sampai tahun 2016 tapi gak ada yang tahan, rata rata motherboardnya cepat mati. pantas aja harga nya murah. krn murah nya jadi saya rekomendasikan ke teman buat beli tampa mikrin resiko nya.",True
960,@Foxtrot911-w7q,2025-02-12T11:36:52Z,0,"Kekurangan yang paling fatal,
Saya kurang duit buat beli ini 🥴",True
961,@yellowopera1881,2025-02-12T11:30:40Z,0,Advan evo x bangg,True
962,@dalangbae3815,2025-02-12T11:27:55Z,1,"Mantpap bang, unuk review hp nya kapan bang",True
963,@ariefmohajerani8081,2025-02-12T11:27:53Z,0,Ada fingerprintnya ga bang?,True
964,@ReykaErine-k3t,2025-02-12T11:26:11Z,0,photo cardnya buat gua bang,True
965,@angradisasters,2025-02-12T11:22:21Z,1,0:41-0:45  otw jdi stiker dah 🤣,True
966,@fadlankhatamiahmad1821,2025-02-12T11:21:50Z,1,"Hm.... apa yang dipunya ni Axioo Hype R3 bener2 nutupin kekurangan laptop gw yang sekarang sih, yaitu di layar bagus dan ram yang gede. Padahal harganya mirip-mirip. Gw dulu ambil Acer Aspire 5, ram 4gb, rom 512, vga mx350, harga barunya 7 jutaan juga. Namun, layar ampas sama ram bantet banget. Kudu upgrade sendiri. Gw sekarang pake ram eksternal 16gb + ram tanem 4gb. Namun, tetep layarnya ampas wkwk.",True
967,@purbaya3dV,2025-02-12T11:17:19Z,0,"Buat kerja berat cocok ga ya.? Kaya design, 3ds max, sketcup, autocad. Bagi yg faham, please info nya.",True
968,@unique9609,2025-02-12T11:15:48Z,0,"Udh pake hype 5 5500u aja cukup banget, pas liat ini makin ngiler 😭",True
969,@vrman171,2025-02-12T11:14:07Z,0,Infokan link obengnya,True
970,@rizkibayundhita3808,2025-02-12T11:10:38Z,0,"Biaya 16GB LPDDR4 + SSD 512GB (Gen 3 aja, speed di 2000-3000an aja, ga usah tinggi-tinggi) = 24GB LPDDR5 + SSD 256GB wkwk


Tapi yaudah gpp, itungannya worthed.",True
971,@pokegaming8957,2025-02-12T11:08:38Z,2,Kapan review tws lagi bang,True
972,@MUHAMAD.RIDHOIKHSAN,2025-02-12T11:07:32Z,1,Keren om david,True
973,@ardiwirya_,2025-02-12T11:04:30Z,0,Ngeklik karna ada makimanya😂,True
974,@kangkomen6245,2025-02-12T11:03:25Z,0,Nabung dulu😢,True
975,@ohmyrandom,2025-02-12T11:01:37Z,0,manteep banget,True
976,@putinbeliung9727,2025-02-12T11:00:06Z,0,Halo vid saya disini 😂,True
977,@lebahmadu3299,2025-02-12T10:59:56Z,0,Axioo? Hmmm,True
978,@syafaz5516,2025-02-12T10:59:25Z,0,Kita butuh Om Kutang versi laptop biar bisa BANTAI merk SAMPAH yang bodoh-bodohin market laptop 🔥,True
979,@rakhabagus9863,2025-02-12T10:59:09Z,0,"kayaknya ram 24GB nih diperuntukan buat orang kantoran yg bukanya file excel yg berat2 bang, butuh resource ram yg gede soalnya sama kaya browser yg chromium based",True
980,@bremendanuartha8764,2025-02-12T10:59:04Z,0,kita dukung produk lokal.walaupun gak beli,True
981,@uncledoo9852,2025-02-12T10:58:04Z,1,"info dong, ini kira2 bisa ga buat live streaming game?",True
982,@Super_witch,2025-02-12T10:57:58Z,1,Semoga berkembang terus,True
983,@alviandwi5296,2025-02-12T10:56:00Z,1,Kalau buat maen game ringan kek roblox terus game game emulator ps 1 2 3 enak gk?,True
984,@areafslufsklova7846,2025-02-12T10:53:57Z,0,Port nya bisa dicolok VGA eksternal ga ?,True
985,@yasinblog,2025-02-12T10:53:56Z,0,nunggu versi ryzen,True
986,@ChaosEgo13,2025-02-12T10:53:55Z,0,Pakai Core i3 tapi RAM nya oner kill 🤣 🤣 🤣,True
987,@alvinrichhalton,2025-02-12T10:50:55Z,1,"wah ini sih gila sih. Otakku jadi pengen pindah hati
dikarkan harga terjangkau
kualitasnya bagus
patut di coba",True
988,@firdausrizkymuttaqin1357,2025-02-12T10:47:46Z,0,Mending ini apa workplus ya?,True
989,@dandungwibawa485,2025-02-12T10:45:48Z,0,Kok ga buat video review Xiaomi 14 pro plus??,True
990,@agentv7543,2025-02-12T10:45:11Z,0,Laptop entry level merk2 terkenal berasa ngebadut ketika liat axioo ini😂😂😂,True
991,@gus.bro17,2025-02-12T10:43:42Z,0,"Ak cinta produk lokal, tapi mau beli laptop malah duit gak kesampaian terus 😔 gaji pas2an buat makan dan jdi mikir lagi 😔",True
992,@slowmarslakgaming4899,2025-02-12T10:42:35Z,0,Poco x7 pro. Bang,True
993,@UUIA-LAMAR,2025-02-12T10:38:59Z,0,Emang bedanya LibreOffice sama Microsoft Office apa?,True
994,@ErlanggaDS,2025-02-12T10:38:23Z,0,kenapa ga Hyper aja ya😂,True
995,@DICKGatlin,2025-02-12T10:36:06Z,0,"Main di 🎰𝐌𝐄𝐆𝐀𝐁𝐄𝐓𝟗𝟗🎰, dapet jackpot x400, WD cepat 2 juta. Lo harus coba juga, pasti hoki!",True
996,@HaleyPerrin,2025-02-12T10:36:02Z,0,"Baru coba main di 🎰𝐌𝐄𝐆𝐀𝐁𝐄𝐓𝟗𝟗🎰, langsung WD 2 juta! Jackpot x500 keluar dengan modal cuma 50k, seru banget!",True
997,@JOSHSzabo-p5j,2025-02-12T10:35:17Z,0,"Main pertama kali di 🎰𝐌𝐄𝐆𝐀𝐁𝐄𝐓𝟗𝟗🎰, jackpot besar keluar, WD cepat, dan modal kecil jadi cuan besar. Pengalaman yang menyenangkan dan menguntungkan!",True
998,@HILARIOAaron,2025-02-12T10:35:09Z,0,"Main di 🎰𝐌𝐄𝐆𝐀𝐁𝐄𝐓𝟗𝟗🎰, langsung dapet jackpot gede x500, WD 1 juta, modal kecil aja. Gua rasa lo bakal seneng banget main di sini!",True
999,@JoleenVenegas,2025-02-12T10:34:46Z,0,"Main pertama kali di 🎰𝐌𝐄𝐆𝐀𝐁𝐄𝐓𝟗𝟗🎰, dapet scatter dan WD 1 juta, gak disangka banget! Modal sedikit langsung cuan besar, situsnya memang gacor!",True
1000,@saidmanaf5617,2025-02-12T10:34:03Z,0,"bang david, ga mau WTS PC JKT48 ?",True
1001,@GeneviveHildebrand,2025-02-12T10:34:00Z,0,"Main di 🎰𝐌𝐄𝐆𝐀𝐁𝐄𝐓𝟗𝟗🎰, pertama kali langsung dapet jackpot x500. Cuan langsung masuk ke akun, makin semangat mainnya!",True
1002,@LemanBurcu-u6z,2025-02-12T10:33:54Z,0,"Gua baru aja dapet jackpot x400 di 🎰𝐌𝐄𝐆𝐀𝐁𝐄𝐓𝟗𝟗🎰, WD cepet banget 2 juta. Lu harus coba main di sini, pasti menang!",True
1003,@Fataha22,2025-02-12T10:33:40Z,0,Harusnya namanya axioo hype 3 oled biar gampang,True
1004,@GlendaOcampo-l3i,2025-02-12T10:33:15Z,0,"Main di 🎰𝐌𝐄𝐆𝐀𝐁𝐄𝐓𝟗𝟗🎰, dapet scatter langsung WD 1 juta. Gua gak nyangka bisa cepet gini, lo harus coba juga!",True
1005,@bellachananjoy,2025-02-12T10:33:03Z,0,tempat nongkrong  👉 1 6 8 GG,True
1006,@DamL_Channel,2025-02-12T10:31:59Z,0,Kotaknya rame banget😅😅,True
1007,@MuhammadIqbal-ix7oh,2025-02-12T10:31:42Z,0,"Kalau brand lokal bagus, bawaannya jadi bangga beli produk dalam negeri:)",True
1008,@mohammadzikri1261,2025-02-12T10:30:25Z,0,Kalok i5 dak di bahas bang,True
1009,@mzsfq,2025-02-12T10:29:43Z,0,Banh review Advan Xplay yang sekarang turun di 7 jt an,True
1010,@Takaaa_hirooo,2025-02-12T10:29:22Z,1,bang ngga review rumah sakit lagiii?😂,True
1011,@silverground3670,2025-02-12T10:28:51Z,0,dibanding sama ROG Ally untuk spek lebih kencang mana? (spek mesin nya ya),True
1012,@Blacklegacygaming,2025-02-12T10:26:01Z,0,ga rakit pc bang ? 5090 udh keluar tu,True
1013,@yuliantoatuy8035,2025-02-12T10:22:53Z,2,kenapa ga yg gen 13 aja sih yg keluar,True
1014,@skuy-y3k,2025-02-12T10:22:07Z,0,10-15 kpn nih😅,True
1015,@okybagusprasetya,2025-02-12T10:18:09Z,0,Bang harus kah scale nya pake Acaia? Harganya setara hp midrange 😂,True
1016,@masgan.firman,2025-02-12T10:16:04Z,0,ada slot tambahan buat SSD nya gak bang,True
1017,@ExGanz,2025-02-12T10:16:00Z,0,Bang coba nanti review laptop AXIOO HYPE 7 AMD X8 laptopnya baru rilis kemarin dan prosesornya sama dengan advan wp r7 harga ga beda jauh dengan x6,True
1018,@sansaks,2025-02-12T10:10:38Z,1,banyakin review laptop brand lokal bang,True
1019,@sepurmania,2025-02-12T10:09:03Z,0,"photocardnya bisa x bang buat gw pas bnget itu oshi gw wkwkwk
lagi cari2 referensi laptop eh malah dpt beranda gadgetin yg unbox axioo x jkt48",True
1020,@FazrilA,2025-02-12T10:08:44Z,0,ukuran layarnya sama ga sih kek hype5 x6? kalau sama apakah bisa dipasang ke x6?,True
1021,@ragevicious5614,2025-02-12T10:06:23Z,0,"Apa pula, ak main genshim di low setting, resolusi 1280×720 intel i7 gen 7, ram 16, gtx 1050 main genshin, awal awal lancar itu klo dh 30 menit dh ngeleg ga bisa dimainin, ngelg parah mungkin cuma 5fps",True
1022,@shandis2539,2025-02-12T10:06:01Z,0,"jadi kalo dibanding advan workplus, mending mana?",True
1023,@HarrySon-v6w,2025-02-12T10:02:42Z,0,"Bang rakit pc lagi bang,bnyk yg baru",True
1024,@adinnugroho6544,2025-02-12T10:02:23Z,0,"2023 kemarin, aku beli Laptop. Ini merek nya Lenovo sih. Ideapad Slim 3 ""Core i3 1115G4"". Ini memang RAM soldered awalnya, kemarin Desember baru Upgrade ke 16 GB. Ini nambah SODIMM 8GB btw 😅",True
1025,@adssoccerplusarena,2025-02-12T09:59:45Z,0,"toko agress banyak blundernya , admin nya kocak gatau spek unit yang dijual",True
1026,@bangcara1997,2025-02-12T09:58:12Z,0,cintai produk lokal❤,True
1027,@darkside-qe6en,2025-02-12T09:56:01Z,0,"Axio riskan di SSD nya😢

Sering matot",True
1028,@noorfauzi5173,2025-02-12T09:52:29Z,2,4:04 mirip burger bangor juga bang😂,True
1029,@amin_main6644,2025-02-12T09:50:54Z,2,"Keren bgt axioo worth to buy harga segitu, saingan nya advand workplus yg lebih ke gaming, ini menang di tampilan dan multitasking",True
1030,@garagaraoficial3788,2025-02-12T09:45:37Z,0,Review tecno pova 7 🗿,True
1031,@adityapramana820,2025-02-12T09:41:11Z,0,jos,True
1032,@ekanugraha4277,2025-02-12T09:41:04Z,0,Bang kalo bikin shorts ane subscribe. Nonton video youtube kelamaan. Heheh,True
1033,@Kurniapahlevi,2025-02-12T09:37:53Z,0,Untuk design ma ngedit dh kuat belom?,True
1034,@playmygameplay3162,2025-02-12T09:35:35Z,0,"Mending axioo pongo lh walau ram 16gb tapi internal bisa 512gb ,bisa muat banyak games 😎",True
1035,@naswalkau,2025-02-12T09:35:22Z,0,Masuk Plan 2025 sih ini,True
1036,@entahlahh379,2025-02-12T09:33:39Z,1,"bang david atau siapa aja tolong jawab bagus ini atau techno megabook k16 ya?? tolong jawab dong sama kasih alasan nya dari jawaban kalian, sebutin plus minus dari kedua nya juga boleh",True
1037,@iloostex,2025-02-12T09:30:58Z,0,"banyak kurangnya tapi kalau dilihat sih buat workbench daily dan murah nya itu, kacau sih",True
1038,@nurfadillahahmad7696,2025-02-12T09:29:28Z,0,Gw suka sih sama layarnya yang udah pake OLED.,True
1039,@M.DanilWasilatanIndrabuan,2025-02-12T09:27:17Z,1,R3 cocok mendukung Nasib honorer kaya nasib saya Guru R3 😢 yang di PHP pemerintah.,True
1040,@dioneysiusandikafian268,2025-02-12T09:26:42Z,0,AXIOOO MEMASAKKK. Mantapp!!!,True
1041,@aryadiii7925,2025-02-12T09:21:35Z,0,Unboxing review laptop yg bisa d lipet 360⁰ bang....,True
1042,@rantxy,2025-02-12T09:19:50Z,0,"Bang review axioo hype 5 amd x6 bangg ryzen 6600H 7 jutaan, saingan workplus",True
1043,@bjdaudismail2556,2025-02-12T09:19:26Z,0,Bang review ci mehong,True
1044,@naupranata,2025-02-12T09:16:52Z,0,bang david tolong buat pin komen biar gabanyak iklan judol,True
1045,@dreamsforces,2025-02-12T09:14:06Z,0,saya punya kekayaan 1T tapi laptop ini masih terlalu mahal,True
1046,@amuhfirdausfirmansyah0114,2025-02-12T09:13:52Z,0,"out the topic. gua mau nanya bang, asus vivobook go 14 itu bisa tambah ssd ga sih? atau harus ganti ssd? mohon masukannya",True
1047,@SiswaRey,2025-02-12T09:11:56Z,0,"10:53 16gb mepet buat 3 tahun kedepan

24gb bisa sampe 6 tahun",True
1048,@kerahbru,2025-02-12T09:08:11Z,0,keren lokal brand laptop makin kesini ❤,True
1049,@RealityRicky,2025-02-12T09:07:54Z,0,20:06 David: 😮,True
1050,@zra_24,2025-02-12T09:06:43Z,0,"Srius gw curiga yg pnya axioo atau yg bikin logo axioo kristen atau katolik, klu dimiringkan kliatan bentuk salin😅",True
1051,@dik_dik93,2025-02-12T09:04:50Z,1,"Lebih naksir ke advan yang terbaru sih, buat enteng""an dah OK
ayo dukung brand"" Lokal❤",True
1052,@aryaapratam,2025-02-12T09:03:14Z,1,17:26 dan Yap Apple 🎉,True
1053,@ramdhanzni,2025-02-12T09:03:03Z,1,Mantep juga 😮,True
1054,@wawandarmawan3942,2025-02-12T09:02:14Z,0,REVIEW SHARP AQUOS SENSE 8 BANG....🙏🙏🙏🙏🙏,True
1055,@CasuallyHuman099,2025-02-12T08:59:44Z,0,"Iya iya prosesor i3 1215u, intelhd graphics buat apa dikasih ram 24gb ya? 16gb aja udah cukup, lagian orang kantoran buat ai seperti apa kalau prosesor masih i3 1215u dan intel hd graphics? Buat gaming pun juga maksa banget itu sih. Buat compiling juga gak bakalan ngebantu banget si i3 nya. Tapi ok lah harga segitu OLED bisa nonton filem 4k 😅",True
1056,@riopradiptaputra7588,2025-02-12T08:59:08Z,0,(((seperempatnya))),True
1057,@adnijohn9573,2025-02-12T08:58:41Z,0,"Spek bagus, harga murah.
Tapi spertpart nya mahal",True
1058,@WahyudiPratamaaa,2025-02-12T08:57:41Z,1,"axiooo joss emg, smkku pakai ni produkk",True
1059,@fidestogratias,2025-02-12T08:55:03Z,0,"Review Mac Mini, Bang?",True
1060,@Bois948,2025-02-12T08:53:11Z,0,Kalah nih laptop gua dengan axioo ini yang sudah mendukung RAM hingga 24GB.,True
1061,@daylenace9016,2025-02-12T08:51:58Z,1,Bang bahas poco x7 pro,True
1062,@azzamalfawwazbanyuprasetyo9219,2025-02-12T08:51:21Z,0,"nonton review laptop axioo pakek laptop axioo juga🤣,tapi kalo punya saya axioo 3 tahun yang lalu🤣🤣",True
1063,@belajarbareng7462,2025-02-12T08:50:56Z,0,kenapa jaraaaaang up?? biyar eksklusifkaaah,True
1064,@THRIA01,2025-02-12T08:49:31Z,0,Aduh galau nih gue...mau beli laptop nya 😭,True
1065,@adsdesign7092,2025-02-12T08:48:15Z,0,R nya Racing bang,True
1066,@febribaskoro,2025-02-12T08:41:47Z,0,"Sudah cukup kecewa pakai laptop lokal, minimal kalau ga ada duit cukup asus",True
1067,@RafaelRapa-i5f,2025-02-12T08:41:18Z,0,bang riview hp Tecno pova 7 donk katanya udah di rilis,True
1068,@rakyat.jelata2024,2025-02-12T08:41:00Z,0,Gue dulu pakai Axioo buat kebutuhan perkuliahan.,True
1069,@AxiooIndonesiaOfficial,2025-02-12T08:40:12Z,3912,"Hi Mas David, terima kasih yaa atas inputnya! Saran dan kritik Mas David akan jadi acuan untuk Axioo agar bisa berkembang lebih baik ke depannya ",True
1070,@itsdanu17,2025-02-12T08:40:10Z,0,"Apaa cuma gue yg merasa setiap semua video di yt ada komen judol, meresahkan bgt anj",True
1071,@pemudapancasiladepok9507,2025-02-12T08:38:02Z,32,"jujur mending axioo sih dibanding sama advan, advan untuk soal aftersales sama service center masih kurang banget...jauh sama axioo yg sekarang udah make adp",True
1072,@Sicdery,2025-02-12T08:37:03Z,0,bang untuk game saran jangan genshin trus yang agak high dikit yaitu Wuthering waves,True
1073,@AndrianNur-ir5bv,2025-02-12T08:34:33Z,0,"Minusnya cuma 256Gb, padahal kalo menurut gua minimal 512Gb😢",True
1074,@EthanHunt26,2025-02-12T08:33:25Z,0,Gw malah jadi mikir2 mau beli karna ada JKT-nya.. di tongkrongan pasti diledekin.. cie laptop jkt,True
1075,@akunformalitas,2025-02-12T08:33:04Z,0,Bawa ini naik Rosalia Indah berubah jadi ubin gak ya? 🤔,True
1076,@permenhack6493,2025-02-12T08:32:21Z,0,tahun 2025 masih ngeluarin gen 12 ???  ITU YANG BIKIN HARGANYA MURAH PAK !!!,True
1077,@bouken2000,2025-02-12T08:29:32Z,1,2:35 Udh terlanjur wah wah tadi aku,True
1078,@erikdarmawan8535,2025-02-12T08:28:07Z,0,"Brand Lokal selama After Salesnya bagus gak masalah, Brand Global biar nurutin harga",True
1079,@tulusbleach6941,2025-02-12T08:26:45Z,0,Kalau ane pilih ram sekalian besar 24gb daripada opsi 16gb solder. Karena LPDDR di solder. Kalau SSD 256gb ada duit ganti 1tb sekalian.,True
1080,@luckyazamhardiofficial,2025-02-12T08:26:04Z,0,"Muat Autocad, sketch up, dll untuk anak teknik ?",True
1081,@user-vd8tz7zh8f,2025-02-12T08:25:31Z,0,mas David review hp Nokia 6600 5G dong 😅😅,True
1082,@rlaluy01,2025-02-12T08:19:27Z,0,"Agres lagi, Agres lagi.",True
1083,@masdidoy,2025-02-12T08:19:18Z,2,Coba review all-in-one pc dong bang David,True
1084,@Tamstamaaa,2025-02-12T08:19:15Z,0,"Sayang bgt slot ssd nya cuma satu dan ramnya msh on board, ya emng sih dilihat dari harhanya gak bisa berharap dapet lebih 😢",True
1085,@marshald7323,2025-02-12T08:16:49Z,1,Udah 3 Tahun pake Axioo Mybook Pro K5 masih lancar 😍 Brand Indonesia Go Internasional 👍,True
1086,@sylvansiregar4952,2025-02-12T08:16:29Z,0,Disengaja atau tdk sengaja logonya membuat sebagian pembeli bakal membatalkan niatnya untuk membeli,True
1087,@siabangichsan,2025-02-12T08:16:05Z,14,10:40 beuh enak bgt ini maintenance  -nya. Sekali angkat dapet semua hahaha.,True
1088,@RayaSpaceU,2025-02-12T08:14:57Z,1,21:13 processor.. bang,True
1089,@loenthast,2025-02-12T08:12:06Z,0,"axio mles...
mobo sgede hp 6 inchi,tanpa kipas.
pnas dkit mati",True
1090,@RealmiC21-s7s,2025-02-12T08:11:54Z,0,Bang cariin hp satu jutaan  spek bsgus,True
1091,@tetsu1792,2025-02-12T08:11:20Z,1,kalo sama axioo hype 5 amd x6 mending mana,True
1092,@nurjayabinmusa,2025-02-12T08:10:49Z,0,hmmm on-board 🙂,True
1093,@bagasadip1161,2025-02-12T08:09:48Z,0,Mending beli henheld pc 7jtan udh bisa main black wukong keknya 🙃,True
1094,@ferryslife,2025-02-12T08:04:38Z,1,"after salesnya di review bang, masa samsung doang ,share pengalaman ganti keyboard hype 3 i3 gen 10 di sc resminya di kota besar (karena sparepart di selain sc resmi ga ada) kenak 450 ribu 😢 beda sama merk internasional yg kenak cmn mentok 150ribu 😢",True
1095,@reviewjajanyuk,2025-02-12T08:04:38Z,565,member besar main di SQUAD777,True
